,date,btc_average
248,2020-05-19,9685.605
249,2020-05-18,9707.115
250,2020-05-17,9605.05
251,2020-05-16,9404.0
252,2020-05-15,9497.810000000001
253,2020-05-14,9597.880000000001
254,2020-05-13,9095.494999999999
255,2020-05-12,8753.52
256,2020-05-11,8684.0
257,2020-05-10,8845.915
258,2020-05-09,9717.125
259,2020-05-08,9870.48
260,2020-05-07,9544.0
261,2020-05-06,9150.605
262,2020-05-05,8939.29
263,2020-05-04,8736.0
264,2020-05-03,8956.0
265,2020-05-02,8881.5
266,2020-05-01,8836.369999999999
267,2020-04-30,8930.5
268,2020-04-29,8331.47
269,2020-04-28,7719.5599999999995
270,2020-04-27,7699.01
271,2020-04-26,7590.0
272,2020-04-25,7568.035
273,2020-04-24,7501.98
274,2020-04-23,7379.0
275,2020-04-22,6987.1900000000005
276,2020-04-21,6851.0
277,2020-04-20,6985.5
278,2020-04-19,7160.875
279,2020-04-18,7153.74
280,2020-04-17,7060.549999999999
281,2020-04-16,6829.135
282,2020-04-15,6769.0
283,2020-04-14,6866.139999999999
284,2020-04-13,6739.395
285,2020-04-12,6978.5
286,2020-04-11,6852.15
287,2020-04-10,7017.865
288,2020-04-09,7240.0
289,2020-04-08,7285.0
290,2020-04-07,7268.344999999999
291,2020-04-06,7060.07
292,2020-04-05,6786.530000000001
293,2020-04-04,6820.21
294,2020-04-03,6825.05
295,2020-04-02,6874.5
296,2020-04-01,6415.025
297,2020-03-31,6422.315
298,2020-03-30,6228.38
299,2020-03-29,6066.280000000001
300,2020-03-28,6192.0
301,2020-03-27,6551.795
302,2020-03-26,6645.0
303,2020-03-25,6703.98
304,2020-03-24,6602.165
305,2020-03-23,6144.0
306,2020-03-22,6070.9400000000005
307,2020-03-21,6158.5
308,2020-03-20,6285.0
309,2020-03-19,5826.264999999999
310,2020-03-18,5222.77
311,2020-03-17,5223.225
312,2020-03-16,4903.77
313,2020-03-15,5516.55
314,2020-03-14,5347.825000000001
315,2020-03-13,4868.5650000000005
316,2020-03-12,6188.085
317,2020-03-11,7785.0
318,2020-03-10,7938.505
319,2020-03-09,7905.66
320,2020-03-08,8443.380000000001
321,2020-03-07,9011.5
322,2020-03-06,9077.75
323,2020-03-05,8952.98
324,2020-03-04,8754.145
325,2020-03-03,8785.325
326,2020-03-02,8731.875
327,2020-03-01,8580.5
328,2020-02-29,8656.775
329,2020-02-28,8672.5
330,2020-02-27,8751.385
331,2020-02-26,9005.535
332,2020-02-25,9462.5
333,2020-02-24,9731.779999999999
334,2020-02-23,9817.5
335,2020-02-22,9634.595000000001
336,2020-02-21,9652.86
337,2020-02-20,9549.5
338,2020-02-19,9800.0
339,2020-02-18,9913.005000000001
340,2020-02-17,9708.415
341,2020-02-16,9844.060000000001
342,2020-02-15,10088.0
343,2020-02-14,10246.465
344,2020-02-13,10290.0
345,2020-02-12,10336.54
346,2020-02-11,10011.795
347,2020-02-10,9972.0
348,2020-02-09,10023.375
349,2020-02-08,9803.555
350,2020-02-07,9807.5
351,2020-02-06,9694.46
352,2020-02-05,9460.835
353,2020-02-04,9221.505000000001
354,2020-02-03,9426.395
355,2020-02-02,9298.515
356,2020-02-01,9372.765
357,2020-01-31,9370.115
358,2020-01-30,9391.220000000001
359,2020-01-29,9332.619999999999
360,2020-01-28,9131.2
361,2020-01-27,8767.5
362,2020-01-26,8455.895
363,2020-01-25,8353.08
364,2020-01-24,8383.01
365,2020-01-23,8499.099999999999
366,2020-01-22,8704.0
367,2020-01-21,8638.5
368,2020-01-20,8634.135
369,2020-01-19,8832.49
370,2020-01-18,8897.63
371,2020-01-17,8857.045
372,2020-01-16,8722.904999999999
373,2020-01-15,8740.24
374,2020-01-14,8492.77
375,2020-01-13,8125.945
376,2020-01-12,8078.5
377,2020-01-11,8144.75
378,2020-01-10,7935.5
379,2020-01-09,7902.98
380,2020-01-08,8162.5
381,2020-01-07,7965.695
382,2020-01-06,7571.05
383,2020-01-05,7406.5
384,2020-01-04,7338.105
385,2020-01-03,7138.02
386,2020-01-02,7068.62
387,2020-01-01,7215.075
388,2019-12-31,7232.505
389,2019-12-30,7314.12
390,2019-12-29,7408.225
391,2019-12-28,7301.84
392,2019-12-27,7176.139999999999
393,2019-12-26,7296.0599999999995
394,2019-12-25,7200.3150000000005
395,2019-12-24,7296.860000000001
396,2019-12-23,7480.610000000001
397,2019-12-22,7320.505
398,2019-12-21,7147.79
399,2019-12-20,7149.75
400,2019-12-19,7209.155000000001
401,2019-12-18,6937.5
402,2019-12-17,6751.105
403,2019-12-16,6993.0
404,2019-12-15,7104.325000000001
405,2019-12-14,7141.885
406,2019-12-13,7249.905000000001
407,2019-12-12,7187.65
408,2019-12-11,7200.58
409,2019-12-10,7282.35
410,2019-12-09,7461.5
411,2019-12-08,7469.43
412,2019-12-07,7544.889999999999
413,2019-12-06,7447.514999999999
414,2019-12-05,7317.5
415,2019-12-04,7408.5
416,2019-12-03,7320.675
417,2019-12-02,7285.83
418,2019-12-01,7375.925
419,2019-11-30,7625.5
420,2019-11-29,7606.15
421,2019-11-28,7501.5
422,2019-11-27,7247.5
423,2019-11-26,7178.74
424,2019-11-25,6946.344999999999
425,2019-11-24,7095.695
426,2019-11-23,7212.245
427,2019-11-22,7270.0
428,2019-11-21,7817.365
429,2019-11-20,8151.345
430,2019-11-19,8110.815
431,2019-11-18,8281.76
432,2019-11-17,8492.84
433,2019-11-16,8471.5
434,2019-11-15,8595.0
435,2019-11-14,8691.3
436,2019-11-13,8773.494999999999
437,2019-11-12,8727.8
438,2019-11-11,8845.5
439,2019-11-10,8948.595000000001
440,2019-11-09,8802.439999999999
441,2019-11-08,8978.5
442,2019-11-07,9238.0
443,2019-11-06,9345.46
444,2019-11-05,9315.355
445,2019-11-04,9314.76
446,2019-11-03,9214.355
447,2019-11-02,9279.974999999999
448,2019-11-01,9154.5
449,2019-10-31,9159.0
450,2019-10-30,9205.425
451,2019-10-29,9311.0
452,2019-10-28,9531.05
453,2019-10-27,9434.66
454,2019-10-26,9420.189999999999
455,2019-10-25,8080.0
456,2019-10-24,7420.835
457,2019-10-23,7673.795
458,2019-10-22,8148.995
459,2019-10-21,8237.515
460,2019-10-20,8083.5
461,2019-10-19,7982.51
462,2019-10-18,7965.505
463,2019-10-17,8026.975
464,2019-10-16,8049.08
465,2019-10-15,8246.5
466,2019-10-14,8295.925
467,2019-10-13,8305.685000000001
468,2019-10-12,8325.0
469,2019-10-11,8495.945
470,2019-10-10,8529.26
471,2019-10-09,8392.5
472,2019-10-08,8206.875
473,2019-10-07,8030.96
474,2019-10-06,7969.4349999999995
475,2019-10-05,8098.195
476,2019-10-04,8118.705
477,2019-10-03,8226.5
478,2019-10-02,8262.565
479,2019-10-01,8336.525
480,2019-09-30,8023.63
481,2019-09-29,8059.565
482,2019-09-28,8158.045
483,2019-09-27,8058.575
484,2019-09-26,8107.995
485,2019-09-25,8472.82
486,2019-09-24,8797.494999999999
487,2019-09-23,9832.880000000001
488,2019-09-22,9971.485
489,2019-09-21,10038.35
490,2019-09-20,10171.195
491,2019-09-19,9989.0
492,2019-09-18,10179.01
493,2019-09-17,10201.505000000001
494,2019-09-16,10216.5
495,2019-09-15,10306.075
496,2019-09-14,10321.16
497,2019-09-13,10296.0
498,2019-09-12,10244.404999999999
499,2019-09-11,10086.5
500,2019-09-10,10168.994999999999
501,2019-09-09,10274.25
502,2019-09-08,10400.25
503,2019-09-07,10423.285
504,2019-09-06,10527.935000000001
505,2019-09-05,10675.0
506,2019-09-04,10584.445
507,2019-09-03,10522.5
508,2019-09-02,10081.25
509,2019-09-01,9675.0
510,2019-08-31,9552.630000000001
511,2019-08-30,9523.205
512,2019-08-29,9522.0
513,2019-08-28,9950.005000000001
514,2019-08-27,10221.08
515,2019-08-26,10370.965
516,2019-08-25,10119.985
517,2019-08-24,10154.71
518,2019-08-23,10232.395
519,2019-08-22,10002.0
520,2019-08-21,10331.064999999999
521,2019-08-20,10754.98
522,2019-08-19,10594.3
523,2019-08-18,10290.0
524,2019-08-17,10232.57
525,2019-08-16,10143.015
526,2019-08-15,10185.5
527,2019-08-14,10412.79
528,2019-08-13,11122.305
529,2019-08-12,11406.605
530,2019-08-11,11356.055
531,2019-08-10,11627.5
532,2019-08-09,11872.84
533,2019-08-08,11790.5
534,2019-08-07,11762.005000000001
535,2019-08-06,11778.7
536,2019-08-05,11432.66
537,2019-08-04,10796.0
538,2019-08-03,10701.35
539,2019-08-02,10475.675
540,2019-08-01,10165.66
541,2019-07-31,9832.4
542,2019-07-30,9558.14
543,2019-07-29,9562.0
544,2019-07-28,9379.994999999999
545,2019-07-27,9760.83
546,2019-07-26,9763.49
547,2019-07-25,9947.515
548,2019-07-24,9731.0
549,2019-07-23,10082.985
550,2019-07-22,10391.58
551,2019-07-21,10552.95
552,2019-07-20,10709.494999999999
553,2019-07-19,10445.775
554,2019-07-18,10020.0
555,2019-07-17,9508.5
556,2019-07-16,10189.005000000001
557,2019-07-15,10480.0
558,2019-07-14,10777.5
559,2019-07-13,11314.99
560,2019-07-12,11479.0
561,2019-07-11,11555.865
562,2019-07-10,12358.04
563,2019-07-09,12431.365
564,2019-07-08,11779.015
565,2019-07-07,11316.185000000001
566,2019-07-06,11314.755000000001
567,2019-07-05,11101.635
568,2019-07-04,11527.5
569,2019-07-03,11416.465
570,2019-07-02,10332.875
571,2019-07-01,10656.14
572,2019-06-30,11473.015
573,2019-06-29,11958.28
574,2019-06-28,11731.439999999999
575,2019-06-27,12001.57
576,2019-06-26,12855.5
577,2019-06-25,11438.0
578,2019-06-24,10882.215
579,2019-06-23,10973.91
580,2019-06-22,10540.86
581,2019-06-21,9846.525
582,2019-06-20,9382.6
583,2019-06-19,9132.0
584,2019-06-18,9143.18
585,2019-06-17,9197.0
586,2019-06-16,9046.5
587,2019-06-15,8716.31
588,2019-06-14,8414.365
589,2019-06-13,8159.924999999999
590,2019-06-12,7994.495
591,2019-06-11,7851.115
592,2019-06-10,7765.5
593,2019-06-09,7720.83
594,2019-06-08,7897.825
595,2019-06-07,7918.745
596,2019-06-06,7656.355
597,2019-06-05,7734.74
598,2019-06-04,7798.34
599,2019-06-03,8440.875
600,2019-06-02,8669.39
601,2019-06-01,8534.18
602,2019-05-31,8351.25
603,2019-05-30,8539.630000000001
604,2019-05-29,8578.3
605,2019-05-28,8654.56
606,2019-05-27,8748.66
607,2019-05-26,8286.71
608,2019-05-25,8000.07
609,2019-05-24,7948.0
610,2019-05-23,7700.99
611,2019-05-22,7740.5
612,2019-05-21,7906.66
613,2019-05-20,7854.514999999999
614,2019-05-19,7759.085
615,2019-05-18,7307.305
616,2019-05-17,7419.0
617,2019-05-16,8012.5
618,2019-05-15,8049.5
619,2019-05-14,7982.780000000001
620,2019-05-13,7485.0
621,2019-05-12,7135.889999999999
622,2019-05-11,6858.42
623,2019-05-10,6320.46
624,2019-05-09,6104.13
625,2019-05-08,5893.46
626,2019-05-07,5888.075
627,2019-05-06,5712.07
628,2019-05-05,5767.95
629,2019-05-04,5743.725
630,2019-05-03,5660.785
631,2019-05-02,5454.0
632,2019-05-01,5359.1
633,2019-04-30,5266.065
634,2019-04-29,5255.4
635,2019-04-28,5299.74
636,2019-04-27,5300.085
637,2019-04-26,5335.8099999999995
638,2019-04-25,5296.92
639,2019-04-24,5457.775
640,2019-04-23,5466.205
641,2019-04-22,5304.175
642,2019-04-21,5239.675
643,2019-04-20,5281.76
644,2019-04-19,5247.5
645,2019-04-18,5242.9
646,2019-04-17,5188.6
647,2019-04-16,5100.83
648,2019-04-15,5058.6900000000005
649,2019-04-14,5076.495
650,2019-04-13,5051.5
651,2019-04-12,4970.9
652,2019-04-11,5129.835
653,2019-04-10,5278.5
654,2019-04-09,5157.54
655,2019-04-08,5172.0
656,2019-04-07,5130.0
657,2019-04-06,5066.795
658,2019-04-05,4954.42
659,2019-04-04,4908.04
660,2019-04-03,5014.255
661,2019-04-02,4519.264999999999
662,2019-04-01,4112.85
663,2019-03-31,4099.345
664,2019-03-30,4096.0
665,2019-03-29,4073.87
666,2019-03-28,4020.85
667,2019-03-27,3992.075
668,2019-03-26,3926.49
669,2019-03-25,3944.005
670,2019-03-24,3978.01
671,2019-03-23,3998.42
672,2019-03-22,3988.125
673,2019-03-21,3974.665
674,2019-03-20,4015.25
675,2019-03-19,4000.5
676,2019-03-18,3995.165
677,2019-03-17,3981.005
678,2019-03-16,3989.48
679,2019-03-15,3905.71
680,2019-03-14,3865.215
681,2019-03-13,3866.7799999999997
682,2019-03-12,3865.63
683,2019-03-11,3883.49
684,2019-03-10,3912.56
685,2019-03-09,3913.25
686,2019-03-08,3866.0
687,2019-03-07,3872.9
688,2019-03-06,3860.045
689,2019-03-05,3790.325
690,2019-03-04,3750.3450000000003
691,2019-03-03,3808.16
692,2019-03-02,3806.7799999999997
693,2019-03-01,3835.005
694,2019-02-28,3825.935
695,2019-02-27,3758.01
696,2019-02-26,3809.255
697,2019-02-25,3806.33
698,2019-02-24,3955.33
699,2019-02-23,4047.585
700,2019-02-22,3957.325
701,2019-02-21,3958.755
702,2019-02-20,3928.8199999999997
703,2019-02-19,3925.26
704,2019-02-18,3790.0
705,2019-02-17,3652.255
706,2019-02-16,3623.055
707,2019-02-15,3613.34
708,2019-02-14,3597.255
709,2019-02-13,3630.875
710,2019-02-12,3624.9700000000003
711,2019-02-11,3650.215
712,2019-02-10,3647.375
713,2019-02-09,3652.575
714,2019-02-08,3553.34
715,2019-02-07,3408.225
716,2019-02-06,3431.3599999999997
717,2019-02-05,3463.7
718,2019-02-04,3459.0950000000003
719,2019-02-03,3468.545
720,2019-02-02,3483.3450000000003
721,2019-02-01,3444.6
722,2019-01-31,3454.0
723,2019-01-30,3432.55
724,2019-01-29,3396.685
725,2019-01-28,3469.01
726,2019-01-27,3532.5
727,2019-01-26,3603.9700000000003
728,2019-01-25,3554.83
729,2019-01-24,3559.1099999999997
730,2019-01-23,3561.24
731,2019-01-22,3521.675
732,2019-01-21,3517.505
733,2019-01-20,3584.365
734,2019-01-19,3657.115
735,2019-01-18,3592.875
736,2019-01-17,3582.545
737,2019-01-16,3594.255
738,2019-01-15,3582.52
739,2019-01-14,3569.4449999999997
740,2019-01-13,3526.2
741,2019-01-12,3574.0950000000003
742,2019-01-11,3561.5
743,2019-01-10,3768.005
744,2019-01-09,3968.425
745,2019-01-08,3986.4
746,2019-01-07,3969.715
747,2019-01-06,3883.855
748,2019-01-05,3795.995
749,2019-01-04,3763.605
750,2019-01-03,3796.37
751,2019-01-02,3816.295
752,2019-01-01,3726.08
753,2018-12-31,3720.165
754,2018-12-30,3780.7
755,2018-12-29,3781.0
756,2018-12-28,3713.645
757,2018-12-27,3674.49
758,2018-12-26,3746.9449999999997
759,2018-12-25,3833.205
760,2018-12-24,4061.415
761,2018-12-23,3945.7650000000003
762,2018-12-22,3882.0
763,2018-12-21,3951.995
764,2018-12-20,3877.5
765,2018-12-19,3767.6400000000003
766,2018-12-18,3551.5299999999997
767,2018-12-17,3400.5
768,2018-12-16,3240.0
769,2018-12-15,3216.38
770,2018-12-14,3256.1949999999997
771,2018-12-13,3357.75
772,2018-12-12,3421.0
773,2018-12-11,3402.16
774,2018-12-10,3490.0550000000003
775,2018-12-09,3526.02
776,2018-12-08,3358.5
777,2018-12-07,3387.295
778,2018-12-06,3699.995
779,2018-12-05,3857.5
780,2018-12-04,3933.0
781,2018-12-03,4003.0
782,2018-12-02,4208.014999999999
783,2018-12-01,4131.5
784,2018-11-30,4142.18
785,2018-11-29,4288.014999999999
786,2018-11-28,4134.37
787,2018-11-27,3814.56
788,2018-11-26,3953.5
789,2018-11-25,3942.83
790,2018-11-24,4175.845
791,2018-11-23,4353.469999999999
792,2018-11-22,4528.385
793,2018-11-21,4600.525
794,2018-11-20,4687.12
795,2018-11-19,5259.5
796,2018-11-18,5677.585
797,2018-11-17,5611.015
798,2018-11-16,5666.07
799,2018-11-15,5671.48
800,2018-11-14,6069.855
801,2018-11-13,6444.575
802,2018-11-12,6459.0
803,2018-11-11,6408.57
804,2018-11-10,6443.275
805,2018-11-09,6451.27
806,2018-11-08,6531.110000000001
807,2018-11-07,6562.075
808,2018-11-06,6488.245000000001
809,2018-11-05,6467.705
810,2018-11-04,6442.0
811,2018-11-03,6392.485000000001
812,2018-11-02,6424.27
813,2018-11-01,6395.655
814,2018-10-31,6336.51
815,2018-10-30,6356.005
816,2018-10-29,6410.005
817,2018-10-28,6483.585
818,2018-10-27,6510.695
819,2018-10-26,6557.505
820,2018-10-25,6538.945
821,2018-10-24,6588.764999999999
822,2018-10-23,6555.225
823,2018-10-22,6587.135
824,2018-10-21,6621.95
825,2018-10-20,6561.6
826,2018-10-19,6585.57
827,2018-10-18,6681.5
828,2018-10-17,6743.5650000000005
829,2018-10-16,6785.0
830,2018-10-15,6990.0
831,2018-10-14,6362.0
832,2018-10-13,6315.035
833,2018-10-12,6284.5
834,2018-10-11,6419.46
835,2018-10-10,6594.975
836,2018-10-09,6646.1900000000005
837,2018-10-08,6651.3
838,2018-10-07,6582.5
839,2018-10-06,6608.885
840,2018-10-05,6620.04
841,2018-10-04,6574.275
842,2018-10-03,6489.5
843,2018-10-02,6567.0
844,2018-10-01,6588.545
845,2018-09-30,6597.5
846,2018-09-29,6550.285
847,2018-09-28,6677.84
848,2018-09-27,6592.0
849,2018-09-26,6468.844999999999
850,2018-09-25,6454.515
851,2018-09-24,6643.5
852,2018-09-23,6724.99
853,2018-09-22,6733.014999999999
854,2018-09-21,6637.93
855,2018-09-20,6432.5
856,2018-09-19,6320.35
857,2018-09-18,6307.49
858,2018-09-17,6367.42
859,2018-09-16,6447.3099999999995
860,2018-09-15,6515.79
861,2018-09-14,6485.305
862,2018-09-13,6436.2
863,2018-09-12,6276.1849999999995
864,2018-09-11,6286.84
865,2018-09-10,6297.49
866,2018-09-09,6291.264999999999
867,2018-09-08,6294.5
868,2018-09-07,6432.0
869,2018-09-06,6495.0
870,2018-09-05,7039.65
871,2018-09-04,7318.585
872,2018-09-03,7264.955
873,2018-09-02,7236.225
874,2018-09-01,7141.87
875,2018-08-31,6988.5
876,2018-08-30,6924.22
877,2018-08-29,7023.075000000001
878,2018-08-28,6997.5
879,2018-08-27,6793.505
880,2018-08-26,6671.635
881,2018-08-25,6719.805
882,2018-08-24,6582.75
883,2018-08-23,6459.635
884,2018-08-22,6566.87
885,2018-08-21,6367.54
886,2018-08-20,6375.0
887,2018-08-19,6420.5
888,2018-08-18,6454.0
889,2018-08-17,6435.2
890,2018-08-16,6342.8
891,2018-08-15,6390.555
892,2018-08-14,6065.165
893,2018-08-13,6345.02
894,2018-08-12,6301.15
895,2018-08-11,6229.5
896,2018-08-10,6301.135
897,2018-08-09,6400.705
898,2018-08-08,6422.27
899,2018-08-07,6910.23
900,2018-08-06,6990.5
901,2018-08-05,6986.08
902,2018-08-04,7210.405000000001
903,2018-08-03,7411.219999999999
904,2018-08-02,7582.59
905,2018-08-01,7590.0
906,2018-07-31,7906.5
907,2018-07-30,8069.5
908,2018-07-29,8204.755000000001
909,2018-07-28,8156.77
910,2018-07-27,8045.0
911,2018-07-26,8082.875
912,2018-07-25,8270.885
913,2018-07-24,8091.0
914,2018-07-23,7604.0
915,2018-07-22,7458.95
916,2018-07-21,7334.735000000001
917,2018-07-20,7486.5
918,2018-07-19,7423.139999999999
919,2018-07-18,7406.73
920,2018-07-17,7060.514999999999
921,2018-07-16,6538.85
922,2018-07-15,6310.2
923,2018-07-14,6256.5
924,2018-07-13,6230.0
925,2018-07-12,6225.139999999999
926,2018-07-11,6342.495
927,2018-07-10,6472.0
928,2018-07-09,6707.15
929,2018-07-08,6723.719999999999
930,2018-07-07,6663.52
931,2018-07-06,6536.77
932,2018-07-05,6582.665
933,2018-07-04,6613.014999999999
934,2018-07-03,6571.18
935,2018-07-02,6478.3099999999995
936,2018-07-01,6346.030000000001
937,2018-06-30,6357.51
938,2018-06-29,6040.0
939,2018-06-28,6000.005
940,2018-06-27,6080.715
941,2018-06-26,6153.77
942,2018-06-25,6205.985000000001
943,2018-06-24,6004.9
944,2018-06-23,6134.24
945,2018-06-22,6326.455
946,2018-06-21,6733.785
947,2018-06-20,6684.52
948,2018-06-19,6747.37
949,2018-06-18,6587.1900000000005
950,2018-06-17,6505.514999999999
951,2018-06-16,6440.43
952,2018-06-15,6514.485000000001
953,2018-06-14,6490.0
954,2018-06-13,6373.14
955,2018-06-12,6662.755
956,2018-06-11,6766.0
957,2018-06-10,7057.27
958,2018-06-09,7566.99
959,2018-06-08,7617.25
960,2018-06-07,7692.5
961,2018-06-06,7583.025
