date,stonk_close
2019-10-03,291.675778933
2019-10-02,291.6161356
2019-10-01,300.433408312
2019-09-30,302.063659411
2019-09-27,299.369768876
2019-09-26,298.21666444
2019-09-25,294.946221686
2019-09-24,293.892522805
2019-09-23,293.117159478
2019-09-20,292.351736706
2019-09-19,299.588461096
2019-09-18,296.25837501
2019-09-17,284.359530099
2019-09-16,285.274061203
2019-09-13,289.230402285
2019-09-12,298.385653883
2019-09-11,292.878586146
2019-09-10,287.550448408
2019-09-09,290.711545051
2019-09-06,296.735521673
2019-09-05,304.012008285
2019-09-04,310.940575456
2019-09-03,331.726276967
2019-08-30,334.609038057
2019-08-29,344.539652983
2019-08-28,343.853754655
2019-08-27,337.799956367
2019-08-26,336.686614153
2019-08-23,337.15382026
2019-08-22,353.575617915
2019-08-21,347.521819627
2019-08-20,363.645400618
2019-08-19,366.717032262
2019-08-16,362.641404514
2019-08-15,354.808246795
2019-08-14,345.464124643
2019-08-13,350.036780164
2019-08-12,344.440247428
2019-08-09,331.775979745
2019-08-08,334.549394724
2019-08-07,322.859301478
2019-08-06,291.695660044
2019-08-05,278.613889031
2019-08-02,290.860653384
2019-08-01,286.616036193
2019-07-31,291.785125043
2019-07-30,292.699656148
2019-07-29,290.979940049
2019-07-26,291.258275603
2019-07-25,287.958011183
2019-07-24,288.305630622
2019-07-23,287.79909944
2019-07-22,290.868082486
2019-07-19,289.288897035
2019-07-18,295.178563528
2019-07-17,298.217750622
2019-07-16,300.879522325
2019-07-15,302.488503728
2019-07-12,302.577891584
2019-07-11,303.76972966
2019-07-10,309.50048441
2019-07-09,306.779120802
2019-07-08,308.378170221
2019-07-05,316.23436954
2019-07-03,312.857494991
2019-07-02,310.75191439
2019-07-01,309.013817195
2019-06-28,297.214620241
2019-06-27,299.876391945
2019-06-26,290.351619319
2019-06-25,298.068770863
2019-06-24,295.526182967
2019-06-21,300.363059159
2019-06-20,299.697616233
2019-06-19,297.76087936
2019-06-18,301.832992786
2019-06-17,308.229190462
2019-06-14,304.892043848
2019-06-13,311.993412386
2019-06-12,308.735721644
2019-06-11,315.429878839
2019-06-10,310.304975111
2019-06-07,308.417898157
2019-06-06,308.934361323
2019-06-05,306.689732947
2019-06-04,293.976793468
2019-06-03,296.429993508
2019-05-31,299.955847816
2019-05-30,309.609736233
2019-05-29,304.117349099
2019-05-28,303.581021965
2019-05-24,305.249595271
2019-05-23,302.329591985
2019-05-22,316.562125011
2019-05-21,308.437762125
2019-05-20,311.75504477
2019-05-17,310.920758117
2019-05-16,322.729887055
2019-05-15,324.001181003
2019-05-14,362.020815632
2019-05-13,397.140310943
2019-05-10,384.179071865
2019-05-09,367.016603568
2019-05-08,356.210605011
2019-05-07,337.280243568
2019-05-06,336.982284049
2019-05-03,331.62894469
2019-05-02,326.265673348
2019-05-01,325.977645812
2019-04-30,322.819274911
2019-04-29,325.769074149
2019-04-26,329.314792426
2019-04-25,330.238466935
2019-04-24,317.981682362
2019-04-23,307.054783726
2019-04-22,301.685617367
2019-04-18,299.809882724
2019-04-17,292.50543459
2019-04-16,293.43833965
2019-04-15,295.899621087
2019-04-12,288.317286339
2019-04-11,291.443510744
2019-04-10,292.475661024
2019-04-09,289.418908272
2019-04-08,289.021927395
2019-04-05,294.559810627
2019-04-04,292.445887458
2019-04-03,283.632911992
2019-04-02,281.518988823
2019-04-01,278.680575553
2019-03-29,285.657514464
2019-03-28,281.826649002
2019-03-27,275.56427567
2019-03-26,278.888990513
2019-03-25,260.985152967
2019-03-22,257.293230812
2019-03-21,258.682663881
2019-03-20,256.638212366
2019-03-19,257.005419677
2019-03-18,256.588589756
2019-03-15,255.804552524
2019-03-14,254.305949714
2019-03-13,256.072514616
2019-03-12,252.985988299
2019-03-11,254.07768571
2019-03-08,246.723614966
2019-03-07,246.108294607
2019-03-06,248.619198653
2019-03-05,246.544973572
2019-03-04,243.001919246
2019-03-01,246.326634089
2019-02-28,245.989200344
2019-02-27,227.430344351
2019-02-26,210.360166646
2019-02-25,217.14853964
2019-02-22,225.127855265
2019-02-21,225.068308134
2019-02-20,223.440686539
2019-02-19,222.309291039
2019-02-15,223.480384626
2019-02-14,224.770572476
2019-02-13,224.22472377
2019-02-12,223.182648969
2019-02-11,222.914686877
2019-02-08,219.103670459
2019-02-07,218.835708367
2019-02-06,216.354577887
2019-02-05,215.491144479
2019-02-04,218.339482271
2019-02-01,215.352201173
2019-01-31,214.171183064
2019-01-30,210.151751686
2019-01-29,208.861563836
2019-01-28,209.764695331
2019-01-25,210.022732901
2019-01-24,212.146580592
2019-01-23,211.948322024
2019-01-22,206.297952839
2019-01-18,205.643699565
2019-01-17,203.452942389
2019-01-16,197.376317283
2019-01-15,199.586900315
2019-01-14,198.912821184
2019-01-11,206.8431639
2019-01-10,197.871963702
2019-01-09,191.636731742
2019-01-08,189.802839989
2019-01-07,183.855082951
2019-01-04,180.306254586
2019-01-03,176.341083227
2019-01-02,178.541753331
2018-12-31,175.835523879
2018-12-28,177.986629341
2018-12-27,175.052402536
2018-12-26,174.299019978
2018-12-24,170.809669183
2018-12-21,178.819315326
2018-12-20,187.166001035
2018-12-19,187.790515524
2018-12-18,197.564662922
2018-12-17,200.340282873
2018-12-14,208.320190231
2018-12-13,213.118047575
2018-12-12,214.495944622
2018-12-11,211.264329965
2018-12-10,217.043567219
2018-12-07,216.250532948
2018-12-06,213.177525145
2018-12-04,210.471295693
2018-12-03,215.021329827
2018-11-30,210.669554261
2018-11-29,206.218649411
2018-11-28,212.136667664
2018-11-27,203.353813105
2018-11-26,197.70344392
2018-11-23,198.040483485
2018-11-21,196.46432787
2018-11-20,193.619317421
2018-11-19,196.940148433
2018-11-16,192.281072087
2018-11-15,191.815164453
2018-11-14,187.998687021
2018-11-13,188.226684374
2018-11-12,188.018512877
2018-11-09,190.724742329
2018-11-08,180.801901005
2018-11-07,178.383146477
2018-11-06,178.264191336
2018-11-05,174.239542408
2018-11-02,172.960774645
2018-11-01,171.662181025
2018-10-31,171.126882891
2018-10-30,172.80216779
2018-10-29,166.785020254
2018-10-26,164.455482081
2018-10-25,165.714423987
2018-10-24,167.218939126
2018-10-23,163.992150079
2018-10-22,163.467549406
2018-10-19,161.121693565
2018-10-18,159.468706538
2018-10-17,161.765071749
2018-10-16,163.309179391
2018-10-15,160.616889144
2018-10-12,160.369435996
2018-10-11,161.537414853
2018-10-10,167.407003518
2018-10-09,166.743829082
2018-10-08,166.268719038
2018-10-05,162.636106829
2018-10-04,165.358091455
2018-10-03,167.050670985
2018-10-02,170.544709432
2018-10-01,173.919970367
2018-09-28,180.42303909
2018-09-27,178.225655138
2018-09-26,176.750834377
2018-09-25,175.087949224
2018-09-24,176.176743074
2018-09-21,179.373837743
2018-09-20,182.194803628
2018-09-19,180.90804726
2018-09-18,181.808776717
2018-09-17,181.99684111
2018-09-14,182.21459988
2018-09-13,182.125516746
2018-09-12,184.857399498
2018-09-11,179.33424524
2018-09-10,179.096690218
2018-09-07,177.037880029
2018-09-06,176.582566237
2018-09-05,172.257085214
2018-09-04,168.386917983
2018-08-31,167.832622932
2018-08-30,167.218939126
2018-08-29,163.665511924
2018-08-28,163.418058776
2018-08-27,166.318209668
2018-08-24,167.872215436
2018-08-23,167.783132303
2018-08-22,169.980516255
2018-08-21,171.257374497
2018-08-20,170.534811306
2018-08-17,173.029139035
2018-08-16,171.732484541
2018-08-15,170.703079446
2018-08-14,167.743539799
2018-08-13,164.526648878
2018-08-10,159.072781502
2018-08-09,164.675120767
2018-08-08,151.787760832
2018-08-07,150.471310086
2018-08-06,150.19416256
2018-08-03,147.957186105
2018-08-02,146.640735359
2018-08-01,146.512059722
2018-07-31,143.641603208
2018-07-30,141.444219256
2018-07-27,138.50447586
2018-07-26,136.990062596
2018-07-25,136.535569781
2018-07-24,136.89125981
2018-07-23,137.721203212
2018-07-20,136.54545006
2018-07-19,134.786760472
2018-07-18,132.761303361
2018-07-17,134.085260692
2018-07-16,132.524176675
2018-07-13,133.858014284
2018-07-12,134.974485765
2018-07-11,135.77478833
2018-07-10,136.328083931
2018-07-09,135.093049108
2018-07-06,136.377485324
2018-07-05,132.504416118
2018-07-03,131.486747424
2018-07-02,131.170578509
2018-06-29,133.512204534
2018-06-28,133.008310326
2018-06-27,128.433741341
2018-06-26,133.176275062
2018-06-25,134.352028214
2018-06-22,133.788852334
2018-06-21,130.301113993
2018-06-20,128.078051312
2018-06-19,129.362487528
2018-06-18,129.411888921
2018-06-15,132.573578068
2018-06-14,131.299022131
2018-06-13,130.696325137
2018-06-12,132.573578068
2018-06-11,129.263684742
2018-06-08,128.147213262
2018-06-07,127.860685183
2018-06-06,125.449897208
2018-06-05,126.76397426
2018-06-04,127.890326018
2018-06-01,125.143608572
2018-05-31,125.884629465
2018-05-30,127.74212184
2018-05-29,126.951699553
2018-05-25,125.449897208
2018-05-24,125.914270301
2018-05-23,127.218467075
2018-05-22,127.099903732
2018-05-21,127.722361282
2018-05-18,127.712481004
2018-05-17,128.206494933
2018-05-16,124.965763557
2018-05-15,125.696904172
2018-05-14,125.281932472
2018-05-11,129.283445299
2018-05-10,136.011915016
2018-05-09,131.51638826
2018-05-08,166.838384205
2018-05-07,163.321005028
2018-05-04,162.896153049
2018-05-03,160.455724238
2018-05-02,162.481181348
2018-05-01,166.986588384
2018-04-30,166.374011111
2018-04-27,165.494666317
2018-04-26,166.759341976
2018-04-25,163.493806734
2018-04-24,164.953925211
2018-04-23,166.285790038
2018-04-20,167.489401215
2018-04-19,167.075043268
2018-04-18,171.928950637
2018-04-17,173.122696148
2018-04-16,172.747800864
2018-04-13,170.360309841
2018-04-12,170.044608549
2018-04-11,171.741502995
2018-04-10,172.402502575
2018-04-09,172.530756225
2018-04-06,172.402502575
2018-04-05,174.346038656
2018-04-04,175.372067856
2018-04-03,171.702040333
2018-04-02,168.01228148
2018-03-29,170.350444176
2018-03-28,171.840159649
2018-03-27,170.232056191
2018-03-26,171.228488395
2018-03-23,167.311819238
2018-03-22,173.310143791
2018-03-21,174.128994018
2018-03-20,176.694067017
2018-03-19,176.940708652
2018-03-16,179.989199255
2018-03-15,177.088693633
2018-03-14,181.439452067
2018-03-13,183.984793736
2018-03-12,184.961494609
2018-03-09,185.336389893
2018-03-08,186.273628105
2018-03-07,182.82064522
2018-03-06,186.244031108
2018-03-05,183.501376132
2018-03-02,188.631522131
2018-03-01,183.017958528
2018-02-28,184.10318172
2018-02-27,179.752423286
2018-02-26,183.126480847
2018-02-23,179.72282629
2018-02-22,180.581139178
2018-02-21,181.054691117
2018-02-20,183.235003166
2018-02-16,188.128373197
2018-02-15,186.480807078
2018-02-14,181.321064082
2018-02-13,180.946168798
2018-02-12,178.538946444
2018-02-09,179.841214275
2018-02-08,180.127318571
2018-02-07,185.089748259
2018-02-06,182.080720317
2018-02-05,184.191972709
2018-02-02,196.5635171
2018-02-01,200.115156638
2018-01-31,199.799455345
2018-01-30,200.371663938
2018-01-29,199.345634738
2018-01-26,204.160079445
2018-01-25,201.683797434
2018-01-24,202.501647501
2018-01-23,203.3392048
2018-01-22,202.974621034
2018-01-19,204.23588379
2018-01-18,199.988975606
2018-01-17,201.260091977
2018-01-16,198.737566467
2018-01-12,197.574839864
2018-01-11,200.974337134
2018-01-10,202.176478197
2018-01-09,202.491793886
2018-01-08,205.891291156
2018-01-05,199.04302854
2018-01-04,202.501647501
2018-01-03,205.940559232
2018-01-02,208.187183515
2017-12-29,212.108922394
2017-12-28,213.655939992
2017-12-27,216.306562501
2017-12-26,215.459151587
2017-12-22,218.720698243
2017-12-21,220.780103835
2017-12-20,219.311915159
2017-12-19,219.085282008
2017-12-18,221.322052675
2017-12-15,223.075996194
2017-12-14,213.626379146
2017-12-13,215.340908204
2017-12-12,219.962253767
2017-12-11,224.18945472
2017-12-08,221.676782825
2017-12-07,221.903415976
2017-12-06,215.675931123
2017-12-05,208.502499203
2017-12-04,209.576543268
2017-12-01,213.754476144
2017-11-30,212.552335081
2017-11-29,208.344841359
2017-11-28,204.019104254
2017-11-27,202.501647501
2017-11-24,201.555700435
2017-11-22,201.555700435
2017-11-21,204.383688019
2017-11-20,201.269945592
2017-11-17,199.77219607
2017-11-16,201.427603436
2017-11-15,196.954062102
2017-11-14,201.161555824
2017-11-13,199.161271923
2017-11-10,193.002762377
2017-11-09,195.106509238
2017-11-08,203.240668647
2017-11-07,220.652006836
2017-11-06,220.977176141
2017-11-03,220.908200834
2017-11-02,221.134833985
2017-11-01,221.410735213
2017-10-31,222.258146126
2017-10-30,217.784604792
2017-10-27,219.311915159
2017-10-26,220.58303153
2017-10-25,219.87436265
2017-10-24,220.277910206
2017-10-23,220.691300386
2017-10-20,221.301543033
2017-10-19,222.187379133
2017-10-18,222.718880793
2017-10-17,222.344861106
2017-10-16,223.525975906
2017-10-13,221.754303706
2017-10-12,221.960998796
2017-10-11,222.807464403
2017-10-10,219.805464286
2017-10-09,217.128270739
2017-10-06,215.464867396
2017-10-05,218.043634709
2017-10-04,216.980631389
2017-10-03,215.553451006
2017-10-02,214.529818179
2017-09-29,212.354598423
2017-09-28,211.626244296
2017-09-27,209.697090123
2017-09-26,206.941155589
2017-09-25,207.305332652
2017-09-22,206.006106372
2017-09-21,205.484447336
2017-09-20,206.281699826
2017-09-19,208.063214649
2017-09-18,207.571083483
2017-09-15,205.602558816
2017-09-14,205.700985049
2017-09-13,207.856519559
2017-09-12,209.539608149
2017-09-11,211.675457413
2017-09-08,208.949050749
2017-09-07,209.126217969
2017-09-06,209.155745839
2017-09-05,207.433286756
2017-09-01,209.598663889
2017-08-31,210.228591783
2017-08-30,208.338808103
2017-08-29,206.281699826
2017-08-28,202.718670179
2017-08-25,199.450919232
2017-08-24,204.913575182
2017-08-23,205.445076842
2017-08-22,206.763988369
2017-08-21,201.950945559
2017-08-18,201.448971769
2017-08-17,204.943103052
2017-08-16,210.002211446
2017-08-15,208.860467139
2017-08-14,207.226591666
2017-08-11,205.523817829
2017-08-10,207.649824469
2017-08-09,203.584821032
2017-08-08,238.634402723
2017-08-07,238.703301087
2017-08-04,235.041845207
2017-08-03,234.648140273
2017-08-02,234.746566507
2017-08-01,236.301700993
2017-07-31,236.311543617
2017-07-28,236.754461667
2017-07-27,240.199379833
2017-07-26,238.06353057
2017-07-25,234.101049039
2017-07-24,234.337028088
2017-07-21,236.824640563
2017-07-20,237.748891838
2017-07-19,232.439363236
2017-07-18,230.227059652
2017-07-17,232.852326572
2017-07-14,231.603604104
2017-07-13,225.989269231
2017-07-12,228.417886943
2017-07-11,223.678641043
2017-07-10,222.764222228
2017-07-07,223.157520643
2017-07-06,220.778065233
2017-07-05,221.112368886
2017-07-03,220.502756342
2017-06-30,225.035520575
2017-06-29,226.884023125
2017-06-28,229.204483773
2017-06-27,223.560651519
2017-06-26,229.90258846
2017-06-23,231.711761169
2017-06-22,229.145489011
2017-06-21,230.856337116
2017-06-20,231.436452278
2017-06-19,231.937907757
2017-06-16,230.236892112
2017-06-15,234.867980949
2017-06-14,232.262378949
2017-06-13,227.8082744
2017-06-12,224.809373986
2017-06-09,223.255845247
2017-06-08,225.015855654
2017-06-07,226.254745661
2017-06-06,222.616735323
2017-06-05,222.125112304
2017-06-02,227.867269162
2017-06-01,227.336316302
2017-05-31,223.924452553
2017-05-30,223.59998136
2017-05-26,221.889133255
2017-05-25,219.322861098
2017-05-24,221.476169919
2017-05-23,211.5060551
2017-05-22,210.827615335
2017-05-19,200.995154961
2017-05-18,198.183071294
2017-05-17,196.472223189
2017-05-16,196.75736454
2017-05-15,195.960935249
2017-05-12,196.580380253
2017-05-11,200.257720433
2017-05-10,201.142641866
2017-05-09,199.746432493
2017-05-08,201.565437663
2017-05-05,202.29303973
2017-05-04,201.712924568
2017-05-03,200.769008372
2017-05-02,203.531929737
2017-05-01,206.137531736
2017-04-28,208.310505479
2017-04-27,206.403008166
2017-04-26,204.859311888
2017-04-25,203.572803266
2017-04-24,205.350345713
2017-04-21,201.225661581
2017-04-20,206.057434421
2017-04-19,204.495946857
2017-04-18,203.671010031
2017-04-17,203.72993409
2017-04-13,198.554437572
2017-04-12,198.878519896
2017-04-11,200.253414607
2017-04-10,200.675703697
2017-04-07,195.63769665
2017-04-06,195.107380119
2017-04-05,196.089447769
2017-04-04,198.397306748
2017-04-03,195.735903415
2017-03-31,202.32557735
2017-03-30,200.096283783
2017-03-29,198.633002984
2017-03-28,198.377665395
2017-03-27,195.80464815
2017-03-24,193.742306084
2017-03-23,194.960069971
2017-03-22,192.318307991
2017-03-21,191.503191841
2017-03-20,191.729067401
2017-03-17,190.55058622
2017-03-16,188.930174597
2017-03-15,185.650068645
2017-03-14,183.155616812
2017-03-13,168.149623113
2017-03-10,168.660298291
2017-03-09,169.897703531
2017-03-08,171.223494859
2017-03-07,171.419908389
2017-03-06,170.300351268
2017-03-03,171.1645708
2017-03-02,170.899412535
2017-03-01,171.380625683
2017-02-28,168.984380616
2017-02-27,173.236733543
2017-02-24,174.140235781
2017-02-23,177.597113911
2017-02-22,177.331955645
2017-02-21,177.842630823
2017-02-17,173.884898192
2017-02-16,171.950224921
2017-02-15,171.311880948
2017-02-14,171.154750124
2017-02-13,173.334940308
2017-02-10,173.825974133
2017-02-09,173.236733543
2017-02-08,169.887882855
2017-02-07,169.249538882
2017-02-06,168.218367849
2017-02-03,168.090699054
2017-02-02,166.283694577
2017-02-01,165.203420162
2017-01-31,165.812302105
2017-01-30,161.550128502
2017-01-27,162.934843889
2017-01-26,163.504443127
2017-01-25,166.313156607
2017-01-24,166.313156607
2017-01-23,164.440172355
2017-01-20,163.410521326
2017-01-19,163.18497872
2017-01-18,164.744164563
2017-01-17,163.479164728
2017-01-13,166.80346662
2017-01-12,166.018970599
2017-01-11,167.607575043
2017-01-10,168.401877265
2017-01-09,169.813970104
2017-01-06,173.775675014
2017-01-05,175.82517087
2017-01-04,176.472380088
2017-01-03,176.217418881
2016-12-30,175.383891858
2016-12-29,175.580015864
2016-12-28,175.236798854
2016-12-27,175.609434464
2016-12-23,174.118892023
2016-12-22,171.284900145
2016-12-21,173.775675014
2016-12-20,175.060287249
2016-12-19,170.235636716
2016-12-16,170.686721928
2016-12-15,168.333233863
2016-12-14,164.469590956
2016-12-13,163.920443741
2016-12-12,164.087149145
2016-12-09,163.91063754
2016-12-08,158.772188598
2016-12-07,158.889863001
2016-12-06,156.624630738
2016-12-05,156.918816747
2016-12-02,154.565328681
2016-12-01,155.928390519
2016-11-30,158.644707994
2016-11-29,161.861141684
2016-11-28,162.930017513
2016-11-25,162.645637705
2016-11-23,161.537537075
2016-11-22,161.821916882
