date,stonk_close
2019-10-17,131.072136535
2019-10-16,130.55535095
2019-10-15,130.469220019
2019-10-14,131.541071603
2019-10-11,131.722903568
2019-10-10,131.962156154
2019-10-09,131.92387574
2019-10-08,131.340099431
2019-10-07,132.392810808
2019-10-04,134.249410873
2019-10-03,132.000436568
2019-10-02,128.1819653
2019-10-01,131.464510776
2019-09-30,131.206117983
2019-09-27,129.770602469
2019-09-26,129.88544371
2019-09-25,129.282527194
2019-09-24,129.540919987
2019-09-23,129.617480814
2019-09-20,128.918863264
2019-09-19,129.655761228
2019-09-18,129.674901435
2019-09-17,129.866303503
2019-09-16,129.081555022
2019-09-13,130.574491157
2019-09-12,131.387949948
2019-09-11,130.49793033
2019-09-10,130.019425158
2019-09-09,130.536210743
2019-09-06,131.464510776
2019-09-05,130.134266399
2019-09-04,132.23926074
2019-09-03,130.633192823
2019-08-30,129.93944751
2019-08-29,129.264708918
2019-08-28,128.47593
2019-08-27,128.0672855
2019-08-26,127.097942734
2019-08-23,123.800276656
2019-08-22,126.071579805
2019-08-21,125.76747227
2019-08-20,125.501378177
2019-08-19,125.98604956
2019-08-16,125.216277364
2019-08-15,124.227927876
2019-08-14,122.707390203
2019-08-13,123.4771624
2019-08-12,121.975631448
2019-08-09,122.21321546
2019-08-08,123.040007819
2019-08-07,121.433939902
2019-08-06,120.169992962
2019-08-05,118.221804068
2019-08-02,121.566986949
2019-08-01,120.825724833
2019-07-31,121.462449984
2019-07-30,123.999847225
2019-07-29,124.997700073
2019-07-26,124.703095899
2019-07-25,122.583846517
2019-07-24,122.792920447
2019-07-23,124.246934597
2019-07-22,123.809780016
2019-07-19,123.629216167
2019-07-18,126.280653735
2019-07-17,126.18562013
2019-07-16,127.154962896
2019-07-15,127.487580512
2019-07-12,126.660788153
2019-07-11,127.677647722
2019-07-10,127.734667884
2019-07-09,125.197270643
2019-07-08,125.9765462
2019-07-05,126.413700781
2019-07-03,127.335526745
2019-07-02,125.853002514
2019-07-01,125.320814329
2019-06-28,124.617565655
2019-06-27,125.14975384
2019-06-26,125.748465549
2019-06-25,127.164466257
2019-06-24,127.478077152
2019-06-21,127.307016664
2019-06-20,127.497083873
2019-06-19,126.252143653
2019-06-18,125.501378177
2019-06-17,125.938532758
2019-06-14,126.138103328
2019-06-13,126.337673897
2019-06-12,126.527741106
2019-06-11,126.584761269
2019-06-10,126.955392327
2019-06-07,126.841352001
2019-06-06,125.425351294
2019-06-05,123.967630093
2019-06-04,121.778689521
2019-06-03,121.693773723
2019-05-31,120.769135033
2019-05-30,121.344675442
2019-05-29,120.92953154
2019-05-28,120.420036752
2019-05-24,122.184398334
2019-05-23,122.627847502
2019-05-22,122.722198388
2019-05-21,121.759819344
2019-05-20,122.646717679
2019-05-17,123.13734229
2019-05-16,122.910900162
2019-05-15,122.042872004
2019-05-14,120.212464801
2019-05-13,119.976587584
2019-05-10,120.778570121
2019-05-09,118.929292741
2019-05-08,118.900987475
2019-05-07,118.86324712
2019-05-06,120.080373559
2019-05-03,120.457777106
2019-05-02,119.665229658
2019-05-01,120.052068293
2019-04-30,120.816310476
2019-04-29,119.533138416
2019-04-26,119.259520845
2019-04-25,119.004773451
2019-04-24,119.750145456
2019-04-23,119.910541963
2019-04-22,119.2972612
2019-04-18,119.910541963
2019-04-17,119.835061254
2019-04-16,115.494920464
2019-04-15,116.674306548
2019-04-12,115.325088868
2019-04-11,114.796723902
2019-04-10,115.145822183
2019-04-09,115.268478336
2019-04-08,115.108081828
2019-04-05,114.749548458
2019-04-04,114.608022128
2019-04-03,114.692937926
2019-04-02,114.80615899
2019-04-01,115.108081828
2019-03-29,115.627011705
2019-03-28,114.957120409
2019-03-27,115.004295853
2019-03-26,115.126952005
2019-03-25,114.023046631
2019-03-22,113.900390478
2019-03-21,112.692699127
2019-03-20,111.635969196
2019-03-19,111.418962156
2019-03-18,110.645284885
2019-03-15,109.126235608
2019-03-14,108.97527419
2019-03-13,109.994263767
2019-03-12,109.984828678
2019-03-11,110.003698855
2019-03-08,108.720526795
2019-03-07,109.54137951
2019-03-06,110.069744476
2019-03-05,109.475333889
2019-03-04,109.607425131
2019-03-01,109.61686022
2019-02-28,109.107365431
2019-02-27,107.986503526
2019-02-26,108.548104481
2019-02-25,108.632344624
2019-02-22,109.287545737
2019-02-21,108.669784687
2019-02-20,108.417064258
2019-02-19,108.510664417
2019-02-15,108.491944385
2019-02-14,105.384419104
2019-02-13,106.816501538
2019-02-12,106.507621013
2019-02-11,105.740099708
2019-02-08,105.786899788
2019-02-07,105.852419899
2019-02-06,105.814979836
2019-02-05,105.674579597
2019-02-04,105.852419899
2019-02-01,105.010018468
2019-01-31,105.459299231
2019-01-30,103.727696288
2019-01-29,102.024173393
2019-01-28,101.855693107
2019-01-25,102.35177395
2019-01-24,102.492174188
2019-01-23,103.643456145
2019-01-22,102.875934841
2019-01-18,103.025695095
2019-01-17,102.230093743
2019-01-16,101.406412343
2019-01-15,102.014813377
2019-01-14,100.451690721
2019-01-11,101.237932057
2019-01-10,101.228572041
2019-01-09,100.610810991
2019-01-08,103.503055906
2019-01-07,102.520254236
2019-01-04,103.409455747
2019-01-03,101.331532216
2019-01-02,102.286253838
2018-12-31,103.409455747
2018-12-28,103.297135556
2018-12-27,102.417294061
2018-12-26,101.397052327
2018-12-24,99.2442486685
2018-12-21,102.417294061
2018-12-20,103.156735318
2018-12-19,102.997615047
2018-12-18,104.682417911
2018-12-17,105.646499549
2018-12-14,106.657381267
2018-12-13,110.775788267
2018-12-12,109.512186119
2018-12-11,109.78362658
2018-12-10,108.754024831
2018-12-07,108.407704242
2018-12-06,109.362425865
2018-12-04,109.392606338
2018-12-03,110.488389661
2018-11-30,113.237134268
2018-11-29,109.829062407
2018-11-28,110.042647292
2018-11-27,108.129669626
2018-11-26,107.591064264
2018-11-23,107.173180793
2018-11-21,107.052458901
2018-11-20,107.721072455
2018-11-19,110.516248559
2018-11-16,109.903352802
2018-11-15,108.463976403
2018-11-14,108.324681912
2018-11-13,108.77971058
2018-11-12,108.621843491
2018-11-09,109.095444758
2018-11-08,107.776790251
2018-11-07,107.35890678
2018-11-06,106.987454806
2018-11-05,106.225978259
2018-11-02,103.235789869
2018-11-01,103.551524047
2018-10-31,104.35943209
2018-10-30,105.6502277
2018-10-29,104.833033357
2018-10-26,102.567176316
2018-10-25,104.795888159
2018-10-24,104.898037452
2018-10-23,102.270014736
2018-10-22,101.592114884
2018-10-19,102.418595526
2018-10-18,100.22702888
2018-10-17,100.579908255
2018-10-16,99.7255687146
2018-10-15,98.0911800291
2018-10-12,97.7661595519
2018-10-11,97.5618609662
2018-10-10,99.6791372179
2018-10-09,100.403468567
2018-10-08,100.468472663
2018-10-05,98.8898017732
2018-10-04,99.0012373654
2018-10-03,99.8462906062
2018-10-02,100.960646528
2018-10-01,102.808620099
2018-09-28,103.820826728
2018-09-27,103.124354277
2018-09-26,103.542237747
2018-09-25,103.978693817
2018-09-24,104.257282797
2018-09-21,106.708865825
2018-09-20,106.996741105
2018-09-19,105.6502277
2018-09-18,105.845239986
2018-09-17,107.163894494
2018-09-14,106.393131648
2018-09-13,106.78315622
2018-09-12,105.724518094
2018-09-11,105.241630528
2018-09-10,105.464501713
2018-09-07,104.693738867
2018-09-06,105.399497617
2018-09-05,104.195155627
2018-09-04,102.242417561
2018-08-31,103.172731451
2018-08-30,103.126676308
2018-08-29,103.209575565
2018-08-28,102.399005048
2018-08-27,103.541172595
2018-08-24,103.301685851
2018-08-23,103.099043222
2018-08-22,103.384585109
2018-08-21,104.747817343
2018-08-20,105.779452547
2018-08-17,105.889984891
2018-08-16,105.236001859
2018-08-15,104.499119571
2018-08-14,104.176733569
2018-08-13,104.10304534
2018-08-10,103.964879911
2018-08-09,104.729395286
2018-08-08,104.535963685
2018-08-07,105.208368774
2018-08-06,108.119053814
2018-08-03,107.124262724
2018-08-02,105.641287118
2018-08-01,104.646496028
2018-07-31,105.926829005
2018-07-30,105.171524659
2018-07-27,105.263634945
2018-07-26,105.926829005
2018-07-25,106.120260606
2018-07-24,105.687342261
2018-07-23,105.36495626
2018-07-20,106.857142895
2018-07-19,106.636078208
2018-07-18,105.770241519
2018-07-17,105.816296662
2018-07-16,104.047779169
2018-07-13,103.799081396
2018-07-12,102.730602078
2018-07-11,103.660915967
2018-07-10,103.983301969
2018-07-09,99.2580442921
2018-07-06,100.916029442
2018-07-05,100.906818413
2018-07-03,100.215991267
2018-07-02,100.888396356
2018-06-29,100.280468468
2018-06-28,100.105458924
2018-06-27,99.7278067511
2018-06-26,99.5251641217
2018-06-25,100.391000811
2018-06-22,99.8199170372
2018-06-21,98.7790708044
2018-06-20,97.4618937133
2018-06-19,97.6000591424
2018-06-18,97.0658194831
2018-06-15,99.1198788629
2018-06-14,96.8355437679
2018-06-13,96.9644981684
2018-06-12,96.2368269083
2018-06-11,95.0670262749
2018-06-08,93.17876541
2018-06-07,93.17876541
2018-06-06,92.8748014659
2018-06-05,92.3037176922
2018-06-04,92.2208184347
2018-06-01,92.3405618066
2018-05-31,92.3405618066
2018-05-30,92.9360718417
2018-05-29,92.2698307296
2018-05-25,91.5488300741
2018-05-24,91.4301843966
2018-05-23,91.6766023422
2018-05-22,91.2020196322
2018-05-21,90.8187028279
2018-05-18,88.9933847126
2018-05-17,89.3675749263
2018-05-16,88.7013338142
2018-05-15,88.3453967817
2018-05-14,88.6648274519
2018-05-11,88.920371988
2018-05-10,88.7743465388
2018-05-09,87.7612949848
2018-05-08,88.3362701911
2018-05-07,89.6504992341
2018-05-04,90.344120118
2018-05-03,89.0755240278
2018-05-02,88.7378401765
2018-05-01,90.471892386
2018-04-30,92.1238052804
2018-04-27,92.8265527548
2018-04-26,94.2411742942
2018-04-25,92.3154636825
2018-04-24,92.5801348092
2018-04-23,93.620566135
2018-04-20,93.5293002292
2018-04-19,96.3494167174
2018-04-18,97.6362659887
2018-04-17,99.3611916077
2018-04-16,100.319483618
2018-04-13,99.7171286402
2018-04-12,98.8501025354
2018-04-11,99.1877863867
2018-04-10,99.8449009082
2018-04-09,99.8266477271
2018-04-06,99.7536350025
2018-04-05,100.912712006
2018-04-04,100.556774973
2018-04-03,98.7405834485
2018-04-02,97.7001521227
2018-03-29,99.6167361438
2018-03-28,99.6441159155
2018-03-27,98.2386209667
2018-03-26,97.4811139489
2018-03-23,96.8787589708
2018-03-22,98.512418684
2018-03-21,99.2425459302
2018-03-20,100.301230437
2018-03-19,100.721053604
2018-03-16,101.889257197
2018-03-15,102.208687868
2018-03-14,102.774536483
2018-03-13,103.67806895
2018-03-12,102.902308751
2018-03-09,102.710650349
2018-03-08,102.290827183
2018-03-07,100.246470894
2018-03-06,100.009179539
2018-03-05,99.87228068
2018-03-02,99.5163436475
2018-03-01,98.6766973144
2018-02-28,99.4059581943
2018-02-27,100.456818593
2018-02-26,100.502114299
2018-02-23,99.3606624874
2018-02-22,98.9801785501
2018-02-21,97.8387267382
2018-02-20,99.1794796602
2018-02-16,100.610823996
2018-02-15,100.529291723
2018-02-14,98.8442914297
2018-02-13,101.589211263
2018-02-12,101.398969294
2018-02-09,100.719533692
2018-02-08,99.7864421316
2018-02-07,102.821254489
2018-02-06,102.875609337
2018-02-05,103.69093206
2018-02-02,107.504830574
2018-02-01,108.981470617
2018-01-31,108.981470617
2018-01-30,108.610045821
2018-01-29,108.410744711
2018-01-26,110.304105256
2018-01-25,109.525019099
2018-01-24,109.742438491
2018-01-23,109.887384753
2018-01-22,110.077626722
2018-01-19,108.863701779
2018-01-18,107.849077946
2018-01-17,107.966846784
2018-01-16,106.771040124
2018-01-12,106.336201338
2018-01-11,105.88324427
2018-01-10,106.426792752
2018-01-09,106.970341234
2018-01-08,106.888808961
2018-01-05,107.504830574
2018-01-04,107.196819768
2018-01-03,106.671389569
2018-01-02,106.952222951
2017-12-29,108.637223245
2017-12-28,108.120852187
2017-12-27,108.07555648
2017-12-26,107.704131684
2017-12-22,107.441416585
2017-12-21,107.133405778
2017-12-20,107.821900522
2017-12-19,107.450475726
2017-12-18,106.94316381
2017-12-15,108.003083349
2017-12-14,106.915986386
2017-12-13,106.716685276
2017-12-12,106.354319621
2017-12-11,106.34526048
2017-12-08,105.602410888
2017-12-07,105.74735715
2017-12-06,107.713190826
2017-12-05,106.526443307
2017-12-04,106.408674469
2017-12-01,105.792652856
2017-11-30,105.557115181
2017-11-29,105.120761455
2017-11-28,105.057782567
2017-11-27,104.230060036
2017-11-24,104.275044956
2017-11-22,103.537292265
2017-11-21,104.409999717
2017-11-20,103.384343537
2017-11-17,103.177412904
2017-11-16,103.672247026
2017-11-15,103.555286233
2017-11-14,104.14908718
2017-11-13,102.601605926
2017-11-10,101.440994985
2017-11-09,100.298378013
2017-11-08,100.766221183
2017-11-07,99.3896826254
2017-11-06,98.3010475573
2017-11-03,99.1647580246
2017-11-02,99.011809296
2017-11-01,99.0837851683
2017-10-31,99.1737550086
2017-10-30,98.6519299346
2017-10-27,99.5066434179
2017-10-26,99.6236042103
2017-10-25,99.0388002481
2017-10-24,99.6415981784
2017-10-23,100.487314678
2017-10-20,100.415338805
2017-10-19,101.369019113
2017-10-18,100.721236263
2017-10-17,100.937163879
2017-10-16,102.178747676
2017-10-13,101.324034193
2017-10-12,101.171085464
2017-10-11,100.325368965
2017-10-10,99.6685891305
2017-10-09,98.9758213599
2017-10-06,99.3267037372
2017-10-05,99.3716886574
2017-10-04,98.3730234296
2017-10-03,98.1840867649
2017-10-02,98.1750897808
2017-09-29,100.253393093
2017-09-28,100.442329757
2017-09-27,99.9564926196
2017-09-26,100.595278486
2017-09-25,100.712239278
2017-09-22,100.631266422
2017-09-21,101.485979905
2017-09-20,102.18774466
2017-09-19,103.006470207
2017-09-18,103.456319409
2017-09-15,103.330361632
2017-09-14,102.736560686
2017-09-13,102.970482271
2017-09-12,103.465316393
2017-09-11,104.086108291
2017-09-08,103.501304329
2017-09-07,105.255716216
2017-09-06,104.679909238
2017-09-05,104.248054004
2017-09-01,104.221063052
2017-08-31,104.122096227
2017-08-30,103.600271153
2017-08-29,103.497524129
2017-08-28,103.229488414
2017-08-25,103.506458653
2017-08-24,103.837036035
2017-08-23,104.793030086
2017-08-22,105.355905087
2017-08-21,105.659678898
2017-08-18,105.070000325
2017-08-17,105.775827708
2017-08-16,106.4101789
2017-08-15,106.29403009
2017-08-14,105.284428897
2017-08-11,104.096137226
2017-08-10,103.979988417
2017-08-09,104.203351512
2017-08-08,104.274827703
2017-08-07,104.498190799
2017-08-04,103.971053893
2017-08-03,103.908512226
2017-08-02,103.292030081
2017-08-01,103.56900032
2017-07-31,104.185482465
2017-07-28,104.185482465
2017-07-27,104.837702705
2017-07-26,104.703684847
2017-07-25,104.042530083
2017-07-24,103.756625321
2017-07-21,104.203351512
2017-07-20,103.202684843
2017-07-19,103.050797937
2017-07-18,102.755958651
2017-07-17,102.68448246
2017-07-14,102.68448246
2017-07-13,101.871440791
2017-07-12,102.541530079
2017-07-11,101.621274124
2017-07-10,102.094803887
2017-07-07,103.202684843
2017-07-06,102.863172937
2017-07-05,103.015059842
2017-07-03,103.140143176
2017-06-30,103.184815795
2017-06-29,102.907845556
2017-06-28,103.979988417
2017-06-27,103.586869368
2017-06-26,104.64114318
2017-06-23,104.498190799
2017-06-22,103.774494368
2017-06-21,104.909178896
2017-06-20,105.382708659
2017-06-19,104.793030086
2017-06-16,104.408845561
2017-06-15,104.721553895
2017-06-14,104.864506276
2017-06-13,103.926381273
2017-06-12,103.845970559
2017-06-09,103.586869368
2017-06-08,103.542196748
2017-06-07,104.578601514
2017-06-06,105.159345563
2017-06-05,105.320166992
2017-06-02,105.132541992
2017-06-01,104.739422943
2017-05-31,104.417780085
2017-05-30,104.715039114
2017-05-26,104.626305076
2017-05-25,104.289115728
2017-05-24,102.984725359
2017-05-23,102.088511568
2017-05-22,101.777942432
2017-05-19,100.881728641
2017-05-18,101.183424373
2017-05-17,100.92609566
2017-05-16,100.97046268
2017-05-15,101.103563738
2017-05-12,100.189603139
2017-05-11,100.304957389
2017-05-10,100.127489312
2017-05-09,100.021008465
2017-05-08,100.464678659
2017-05-05,100.464678659
2017-05-04,100.233970158
2017-05-03,99.1957819048
2017-05-02,99.6394520985
2017-05-01,99.6305786946
2017-04-28,100.517919082
2017-04-27,99.9500212341
2017-04-26,100.562286101
2017-04-25,101.298778623
2017-04-24,101.440753085
2017-04-21,100.65102014
2017-04-20,100.792994602
2017-04-19,100.819614814
2017-04-18,101.405259469
2017-04-17,100.553412698
2017-04-13,99.9855148496
2017-04-12,100.81074141
2017-04-11,99.1425414816
2017-04-10,99.3998701939
2017-04-07,99.0360606351
2017-04-06,99.0094404235
2017-04-05,99.3288829629
2017-04-04,99.4531106172
2017-04-03,99.2578957319
2017-03-31,99.2578957319
2017-03-30,99.5418446559
2017-03-29,99.7636797527
2017-03-28,99.7814265605
2017-03-27,99.2312755203
2017-03-24,99.4886042327
2017-03-23,99.1869085009
2017-03-22,99.3998701939
2017-03-21,99.1780350971
2017-03-20,98.6278840569
2017-03-17,98.8408457499
2017-03-16,98.619010653
2017-03-15,98.5923904414
2017-03-14,97.0217979558
2017-03-13,97.0839117829
2017-03-10,97.2436330526
2017-03-09,96.7378490318
2017-03-08,96.9863043403
2017-03-07,97.004051148
2017-03-06,97.2791266681
2017-03-03,98.1043532283
2017-03-02,97.705050054
2017-03-01,97.3678607068
2017-02-28,97.2775277969
2017-02-27,96.2992884795
2017-02-24,96.7928146216
2017-02-23,96.5372385837
2017-02-22,96.422670015
2017-02-21,96.3786051809
2017-02-17,95.3122361953
2017-02-16,95.2857972948
2017-02-15,94.0607949063
2017-02-14,94.228241276
2017-02-13,93.875722603
2017-02-10,93.5055779965
2017-02-09,93.3910094278
2017-02-08,93.1442463567
2017-02-07,93.0737426221
2017-02-06,92.1571940725
2017-02-03,92.6330942809
2017-02-02,91.681293864
2017-02-01,90.782371248
2017-01-31,91.4609696934
2017-01-30,91.381652992
2017-01-27,91.1965806887
2017-01-26,91.7782364991
2017-01-25,92.1924459398
2017-01-24,92.280575608
2017-01-23,91.6636679304
2017-01-20,90.985069485
2017-01-19,90.2095284045
2017-01-18,90.5444211438
2017-01-17,90.0597079685
2017-01-13,89.4956780918
2017-01-12,89.7512541297
2017-01-11,89.7248152292
2017-01-10,89.8658226984
2017-01-09,91.1789547551
2017-01-06,92.1483811057
2017-01-05,92.280575608
2017-01-04,92.4039571435
2017-01-03,92.2276978071
2016-12-30,92.2100718734
2016-12-29,92.5273386791
2016-12-28,92.2012589066
2016-12-27,92.6507202146
2016-12-23,92.6154683473
2016-12-22,92.8446054847
2016-12-21,92.2717626412
2016-12-20,92.4480219777
2016-12-19,92.8974832856
2016-12-16,93.3028797595
